seriesuid,coordX,coordY,coordZ,diam,probability
489,73.66443238816618,70.39522296848006,-36.47781322753906,4.81342260192252,0.9998926451165154
489,32.60233095453049,26.801614263953496,-21.029624445800778,4.917072831257893,0.9998862552556178
489,-71.54312522048377,43.53412555527754,-149.03673122680664,4.895764638850448,0.9967118515721815
489,-68.46316273531585,46.53807515915102,-148.88612697875976,5.370305719123737,0.9781940960632344
489,28.874562481785404,23.107933078899777,-25.24276684082031,5.4302506950898906,0.9565171024974527
489,75.97210045886794,67.54585616551046,-34.6547884777832,9.20428879209739,0.9242285188255287
489,-67.98881245835975,43.32673007840637,-146.1635775402832,6.341448998233559,0.9028953090841497
489,32.41497872414374,19.94058872669845,-18.24081371582031,9.492543895164845,0.7842598269793734
489,-119.70162756826932,59.12405377983666,-205.68851898468017,16.636833101772062,0.6638816733306571
489,-56.07449895968267,31.090180578226835,-9.66800640380859,6.099377819762605,0.5794774504936893
489,-55.94766985925918,31.318445421653422,-13.04264019287109,8.886378129188161,0.5201676060949825
489,-56.028600121928605,34.5733781709059,-9.762839777832028,6.463006351090977,0.5146603296293012
489,-107.81550049963363,70.72866076475472,-209.75818584716797,9.169985362395845,0.4698280043345605
489,-75.93911664827493,34.85300014541278,-61.80801342285156,15.763315453515556,0.44744108439312413
489,35.96467898253803,30.236405154377252,-17.790412409667965,6.359078908755109,0.31565613976307033
841,76.27376704623413,-79.43549752235413,-212.52404022216797,5.471852035872287,0.9996804919428152
841,-78.88016910145569,80.7371735572815,-90.24580764770508,9.405111183501202,0.9898035428592129
841,96.00029855181884,-39.74650740623474,-259.4151668548584,6.223081238476214,0.987396669036872
841,-75.96961826870728,80.82085847854614,-90.45803833007812,9.370101336723538,0.9644116519771035
841,-102.97347099373627,16.970679759979248,-107.29737091064453,16.15242295239032,0.950481965434241
841,93.37510257174682,-39.4228720664978,-262.3081045150757,6.214405246577649,0.92320305597903
841,-95.26653499195862,68.57616662979126,-95.59885787963867,9.125770977880785,0.8721573132785307
841,-91.76382214615631,24.159536361694336,-123.4348373413086,5.560100776557798,0.7792772244543585
841,20.774056009551998,-47.88218379020691,-155.16588973999023,5.739484987332393,0.7715239097938887
841,-71.08416766712952,12.971549034118652,-82.83566284179688,9.022049244662707,0.7702697605888519
841,-43.58159036228943,-39.73357915878296,-131.25040817260742,5.377698679594677,0.7550879454374183
841,-91.62411660740662,0.6607890129089355,-226.23006629943848,6.2354611806704465,0.736338495236585
841,-83.27671737263489,60.29073715209961,-155.49126434326172,9.300671968734068,0.704226880955624
841,-27.3101839501648,40.974111557006836,-210.90205001831055,6.416473343800987,0.6175953017862289
841,-87.78202921936798,28.407018184661865,-83.1246452331543,9.307115692951058,0.5503546177461279
841,-59.29376692364502,80.26134967803955,-147.2622947692871,5.741687250625369,0.534504553441006
841,96.33070378710937,-36.06160283088684,-259.48454189300537,9.058758961800567,0.5125333049183501
841,-91.23358161042023,28.17319393157959,-83.05338668823242,5.421184356503179,0.5115641057923026
841,-99.8515942771225,16.64950132369995,-107.00888442993164,4.643704988403975,0.5081110001541244
841,-75.8087715585022,83.84742021560669,-87.57408905029297,4.740291820419443,0.4788853307468854
841,-94.84448940346527,21.026737689971924,-123.34191131591797,4.516443514717227,0.4551647964554847
841,-71.54426307270813,-31.679978370666504,-174.81312561035156,4.676537214916486,0.40871780417317016
841,100.87284236361694,-43.822842836380005,-147.2353630065918,4.599551670498792,0.40402294460518673
841,-59.021565623977665,80.50774812698364,-147.41129684448242,4.983953040726048,0.37130692467765186
841,-43.25160355160523,100.27135848999023,-107.12300109863281,7.828149228789057,0.3270646585073302
056,-85.47388213207648,-52.893542736592565,-129.5423320471191,4.594026800021107,0.9998624235719225
056,-73.30526643461906,-22.198747118551466,-158.97480046142573,5.737731736281578,0.9725229396246097
056,-88.6738355577885,-53.464947204458724,-127.28273426879878,9.139880279566665,0.9549486219054849
056,-88.066115701777,-50.54857335591106,-129.71687352050776,5.336956233864701,0.9542261241234588
056,-104.68804688219132,-25.640121671591544,-254.72888981689448,8.23404651120381,0.9493430644507235
056,115.03011214557466,-73.79770602708078,-270.5193237005615,9.792838280346968,0.9439363821963102
056,-29.133930192657658,81.90716130475602,-238.3391383825683,6.101243759239687,0.9160258375528371
056,-52.990520265531245,-81.27982710040516,-174.50542485107417,9.155894802231673,0.8971609362243402
056,94.59162567713122,-30.03266747117806,-98.25092350830073,5.514560524045818,0.8225119358785264
056,-21.10535162407666,14.91357202075568,-238.2215312658691,8.45876398021564,0.8128475153037699
056,-108.86773763382769,14.168588561853255,-142.6665309606933,5.336316558260617,0.8020650051524973
056,-85.57633600574479,-50.30677466273693,-127.38269841064448,5.499361974224705,0.788201567940449
056,-104.91438839798445,6.41036555690124,-114.38341175903315,9.685440428651521,0.653353312075447
056,118.42343453801061,-73.69229148464393,-273.84442364562983,4.575167015503551,0.6407967670678167
056,-89.1080593030714,26.208353007648554,-262.19427143920893,5.51480507737356,0.6124765008018276
056,-57.063995298423265,18.55082036759603,-106.17700611938471,9.703757472475301,0.5793855366898238
056,-53.162966559029314,-78.04137116731755,-174.519424790039,4.7592446184539385,0.5726881287174156
056,90.71542419434684,58.27268124752271,-98.34478413452143,4.5409767789079,0.5720031242417272
056,-21.122111864072735,-85.34294209483807,-238.2905009924316,4.659785546800565,0.5214673505093853
056,-76.58253337400527,-21.997679492137024,-158.96471058715815,5.064410488457975,0.43625353604720435
056,-69.0455915816168,26.250806143023226,-62.23648106445307,8.080766732831663,0.3951411337778459
056,-61.003241068577495,-41.137210525192415,-146.21854817260737,5.13296605452259,0.3731009114557562
056,58.80140399689901,90.02421920623937,-122.13054692138667,7.754601707120996,0.36899615335755126
056,-0.9871515001735816,-77.43346252838302,-170.55385624755854,4.683077618672668,0.33866458584177805
056,78.9999611835525,-14.06349238507238,-86.89153706420893,4.817947958490581,0.3328597396279526
134,0.2349841077117958,-0.2710855007171631,-288.6106115776978,4.9054468367521205,0.9546687005963743
134,-48.030455164215084,71.0801911354065,-73.04034771508793,4.703486400602727,0.9387137072726527
134,59.67311138699341,7.6737141609191895,-43.477836270996136,5.286588505682502,0.9310684350699362
134,-56.42279749324035,-4.038698673248291,-64.08206524438481,5.119317736553791,0.9265200681210181
134,91.8130349595337,95.82172393798828,-300.5533844429932,8.127048055703334,0.916367864033996
134,-131.69031655003738,-4.308164119720459,-252.39703716821293,4.824582464022818,0.8463132546791379
134,-48.03900604655456,68.37907791137695,-75.67700924462895,4.872038898951527,0.8414590045229783
134,-116.05447833945465,-8.037872314453125,-156.35646404809575,5.704077664538172,0.726403244643094
134,-28.294782690307613,-48.597625494003296,-223.7984425026856,9.3715488053097,0.7023197456075493
134,-52.315595201751705,-48.293548822402954,-256.271958966919,5.399347816579464,0.46485531789631973
134,-60.20710473468017,-44.40467834472656,-192.1940380532227,17.10651449479769,0.40092904796671824
134,-140.0154883187027,11.423442363739014,-264.43802418298344,10.65931242622134,0.39847581223345135
134,-8.366087726852413,-72.43228197097778,-252.1852547127686,15.98381914569229,0.31787347900341684
387,98.36966841632633,30.060986147262184,-133.501220703125,18.305823386181064,0.9999999851880006
387,94.39933619435428,50.084955840357026,-138.1451187133789,18.562022440262,0.9999998854174084
387,-29.864154132908567,90.5972497101175,-246.45814514160156,10.149351947722705,0.9996839559482091
387,-29.688716307642295,-29.278930635962723,-105.80533599853516,19.17670329652939,0.998697588905971
387,-34.31219644344279,22.267671452107635,-114.4433364868164,18.47492235717996,0.9967873674494296
387,98.05626856836565,53.835865611064975,-141.60800552368164,18.589665646781263,0.9832232117392891
387,-37.62785368147493,98.66295866564909,-186.45820236206055,10.179413926640834,0.9808351330276422
387,97.9026853694489,37.9088247555774,-138.08415985107422,18.95631324222627,0.9788087598026382
387,114.93029316446004,10.510308052980719,-130.80098724365234,18.402209089688355,0.9767449621808384
387,-86.04757944480266,55.00878062636187,-209.48858833312988,20.178486286027997,0.9037267475123696
387,94.92394736248784,26.666134051891305,-137.82327270507812,9.798513913047476,0.8747516183439575
387,-46.093980447385235,98.5264986791299,-170.35413360595703,20.406949392664117,0.8335000299511153
387,94.53256680309673,50.37792799633465,-145.90121841430664,19.679600883705387,0.789575906201642
387,-30.236796791013745,93.98659433951255,-258.1955108642578,18.815676560686935,0.7892627958412497
387,-26.37174478795683,98.37652036703369,-194.35859298706055,9.916924488366538,0.7362665477912331
387,98.36981861994386,23.616099394479562,-130.9391746520996,20.557079146444632,0.7170169146843554
387,-53.75079760511622,-113.06200781128425,-234.18676948547363,9.892390318588483,0.6308951432078189
387,101.26389185449474,50.164613825516454,-134.91719818115234,20.52427931750609,0.5866081909826506
387,-65.75635996523093,-85.26906892604163,-238.25873947143555,9.835147901941049,0.5518663298736625
387,-37.280758155316704,22.278210739270463,-117.70454025268555,20.734368790820554,0.5499189308588688
387,117.78774175027169,10.519946118438412,-133.55121231079102,18.35262526405187,0.5241970190548803
387,-26.091264566169826,86.82123090134704,-234.7355899810791,9.898715557894963,0.49640543419219807
387,117.45158605425635,10.239540998460171,-130.47895050048828,20.44085436632534,0.3651233575264433
387,-25.95757082960668,-25.83335978574175,-102.70927047729492,9.827403901855163,0.3315358657233203
387,-33.84929392817472,18.95598209297171,-114.40389251708984,20.312855547291704,0.32207907013281767
290,-87.13921254873276,-171.4411964416504,-66.19142447865232,10.456336621573223,0.999999958173218
290,-35.158616960048676,-135.32822930812836,-36.32775644652719,15.98136086695105,0.9934837885212937
290,-90.04562205076218,-171.786927819252,-68.51473069151979,10.402211918402784,0.9376844285398526
290,-84.64365041255951,-169.06564795970917,-68.42442307672462,15.394992783148275,0.9367149758386676
290,89.35272181034088,-192.46529126167297,-301.5998037099891,15.779013325867613,0.9347519814890624
290,60.60034954547882,-167.83328288793564,-296.7131743533566,5.293872449855993,0.9269500510014176
290,-35.60336476564407,-132.6182004213333,-33.82531815832698,8.689517157676217,0.9096792068585415
290,-62.88255786895752,-227.71134832501411,-237.31605983797562,5.955597656276335,0.9049325680664657
290,-59.58797013759613,-227.88203561306,-237.15727993495528,9.920741034812767,0.8669841287025684
290,72.43218326568604,-220.49450331926346,-212.59053253887686,15.494365708845804,0.8174293454599302
290,-119.16934034228325,-128.26969945430756,-80.64281264562595,5.571322327910774,0.8095221879360672
290,-22.93116992712021,-172.06863486766815,-45.155957506605034,8.092217185286156,0.7733528808660316
290,92.24670016765594,-192.75625282526016,-301.37097910057236,6.083066311761617,0.7625965849867316
290,-38.903627157211304,-132.79811763763428,-33.33019182866991,9.389252491837494,0.7487400347329323
